CodigoDANEEntidad,NombreEntidad,Año,Población,pop_input
25785,Tabio,2008,22637.0,22637.0
25785,Tabio,2009,23249.0,23249.0
25785,Tabio,2010,23865.0,23865.0
25785,Tabio,2011,24487.0,24487.0
25785,Tabio,2012,25121.0,25121.0
25785,Tabio,2013,25757.0,25757.0
25785,Tabio,2014,26391.0,26391.0
25785,Tabio,2015,27033.0,27033.0
25785,Tabio,2016,27702.0,27702.0
25785,Tabio,2017,28373.0,28373.0
25785,Tabio,2018,29042.0,29042.0
25785,Tabio,2019,29731.0,29731.0
25785,Tabio,2020,24206.0,24206.0
25785,Tabio,2021,25172.0,25172.0
25785,Tabio,2022,25964.0,25964.0
25785,Tabio,2023,26702.0,26702.0
25785,Tabio,2024,26505.0,26505.0
25793,Tausa,2002,7351.0,7351.0
25793,Tausa,2003,7473.0,7473.0
25793,Tausa,2004,7366.0,7366.0
25793,Tausa,2005,7390.0,7390.0
25793,Tausa,2006,7412.0,7412.0
25793,Tausa,2007,7855.0,7855.0
25793,Tausa,2008,8043.0,8043.0
25793,Tausa,2009,8155.0,8155.0
25793,Tausa,2010,8262.0,8262.0
25793,Tausa,2011,8364.0,8364.0
25793,Tausa,2012,8483.0,8483.0
25793,Tausa,2013,8589.0,8589.0
25793,Tausa,2014,8697.0,8697.0
25793,Tausa,2015,8801.0,8801.0
25793,Tausa,2016,8905.0,8905.0
25793,Tausa,2017,9006.0,9006.0
25793,Tausa,2018,9106.0,9106.0
25793,Tausa,2019,9197.0,9197.0
25793,Tausa,2020,8654.0,8654.0
25793,Tausa,2021,8998.0,8998.0
25793,Tausa,2022,9281.0,9281.0
25793,Tausa,2023,9545.0,9545.0
25793,Tausa,2024,9711.0,9711.0
25797,Tena,2002,7065.0,7065.0
25797,Tena,2003,7241.0,7241.0
25797,Tena,2004,6539.0,6539.0
25797,Tena,2005,6559.0,6559.0
25797,Tena,2006,6577.0,6577.0
25797,Tena,2007,7831.0,7831.0
25797,Tena,2008,7989.0,7989.0
25797,Tena,2009,8122.0,8122.0
25797,Tena,2010,8249.0,8249.0
25797,Tena,2011,8392.0,8392.0
25797,Tena,2012,8533.0,8533.0
25797,Tena,2013,8663.0,8663.0
25797,Tena,2014,8804.0,8804.0
25797,Tena,2015,8941.0,8941.0
25797,Tena,2016,9083.0,9083.0
25797,Tena,2017,9223.0,9223.0
25797,Tena,2018,9359.0,9359.0
25797,Tena,2019,9507.0,9507.0
25797,Tena,2020,10531.0,10531.0
25797,Tena,2021,10949.0,10949.0
25797,Tena,2022,11294.0,11294.0
25797,Tena,2023,11615.0,11615.0
25797,Tena,2024,11583.0,11583.0
25799,Tenjo,2002,17944.0,17944.0
25799,Tenjo,2003,18126.0,18126.0
25799,Tenjo,2004,21057.0,21057.0
25799,Tenjo,2005,21433.0,21433.0
25799,Tenjo,2006,21797.0,21797.0
25799,Tenjo,2007,19224.0,19224.0
25799,Tenjo,2008,18936.0,18936.0
25799,Tenjo,2009,19093.0,19093.0
25799,Tenjo,2010,19230.0,19230.0
25799,Tenjo,2011,19366.0,19366.0
25799,Tenjo,2012,19496.0,19496.0
25799,Tenjo,2013,19612.0,19612.0
25799,Tenjo,2014,19736.0,19736.0
25799,Tenjo,2015,19849.0,19849.0
25799,Tenjo,2016,19963.0,19963.0
25799,Tenjo,2017,20070.0,20070.0
25799,Tenjo,2018,20179.0,20179.0
25799,Tenjo,2019,20269.0,20269.0
25799,Tenjo,2020,24096.0,24096.0
25799,Tenjo,2021,25053.0,25053.0
25799,Tenjo,2022,25841.0,25841.0
25799,Tenjo,2023,26576.0,26576.0
25799,Tenjo,2024,26834.0,26834.0
25805,Tibacuy,2002,4989.0,4989.0
25805,Tibacuy,2003,4924.0,4924.0
25805,Tibacuy,2004,7673.0,7673.0
25805,Tibacuy,2005,7802.0,7802.0
25805,Tibacuy,2006,7916.0,7916.0
25805,Tibacuy,2007,4808.0,4808.0
25805,Tibacuy,2008,4832.0,4832.0
25805,Tibacuy,2009,4821.0,4821.0
25805,Tibacuy,2010,4826.0,4826.0
25805,Tibacuy,2011,4827.0,4827.0
25805,Tibacuy,2012,4826.0,4826.0
25805,Tibacuy,2013,4830.0,4830.0
25805,Tibacuy,2014,4821.0,4821.0
25805,Tibacuy,2015,4828.0,4828.0
25805,Tibacuy,2016,4831.0,4831.0
25805,Tibacuy,2017,4822.0,4822.0
25805,Tibacuy,2018,4832.0,4832.0
25805,Tibacuy,2019,4839.0,4839.0
25805,Tibacuy,2020,4639.0,4639.0
25805,Tibacuy,2021,4823.0,4823.0
25805,Tibacuy,2022,4975.0,4975.0
25805,Tibacuy,2023,5116.0,5116.0
25805,Tibacuy,2024,5177.0,5177.0
25807,Tibirita,2002,3099.0,3099.0
25807,Tibirita,2003,3060.0,3060.0
25807,Tibirita,2004,4632.0,4632.0
25807,Tibirita,2005,4633.0,4633.0
25807,Tibirita,2006,4640.0,4640.0
25807,Tibirita,2007,2848.0,2848.0
25807,Tibirita,2008,2995.0,2995.0
25807,Tibirita,2009,2985.0,2985.0
25807,Tibirita,2010,2992.0,2992.0
25807,Tibirita,2011,2972.0,2972.0
25807,Tibirita,2012,2966.0,2966.0
25807,Tibirita,2013,2957.0,2957.0
25807,Tibirita,2014,2945.0,2945.0
25807,Tibirita,2015,2950.0,2950.0
25807,Tibirita,2016,2946.0,2946.0
25807,Tibirita,2017,2943.0,2943.0
25807,Tibirita,2018,2938.0,2938.0
25807,Tibirita,2019,2931.0,2931.0
25807,Tibirita,2020,3285.0,3285.0
25807,Tibirita,2021,3415.0,3415.0
25807,Tibirita,2022,3523.0,3523.0
25807,Tibirita,2023,3623.0,3623.0
25807,Tibirita,2024,3742.0,3742.0
25815,Tocaima,2002,16816.0,16816.0
25815,Tocaima,2003,16957.0,16957.0
25815,Tocaima,2004,17590.0,17590.0
25815,Tocaima,2005,17640.0,17640.0
25815,Tocaima,2006,17719.0,17719.0
25815,Tocaima,2007,17262.0,17262.0
25815,Tocaima,2008,17544.0,17544.0
25815,Tocaima,2009,17679.0,17679.0
25815,Tocaima,2010,17814.0,17814.0
25815,Tocaima,2011,17929.0,17929.0
25815,Tocaima,2012,18050.0,18050.0
25815,Tocaima,2013,18170.0,18170.0
25815,Tocaima,2014,18287.0,18287.0
25815,Tocaima,2015,18387.0,18387.0
25815,Tocaima,2016,18501.0,18501.0
25815,Tocaima,2017,18601.0,18601.0
25815,Tocaima,2018,18704.0,18704.0
25815,Tocaima,2019,18790.0,18790.0
25815,Tocaima,2020,16611.0,16611.0
25815,Tocaima,2021,17271.0,17271.0
25815,Tocaima,2022,17814.0,17814.0
25815,Tocaima,2023,18320.0,18320.0
25815,Tocaima,2024,18885.0,18885.0
25817,Tocancipá,2002,21675.0,21675.0
25817,Tocancipá,2003,22522.0,22522.0
25817,Tocancipá,2004,15750.0,15750.0
25817,Tocancipá,2005,15998.0,15998.0
25817,Tocancipá,2006,16239.0,16239.0
25817,Tocancipá,2007,26681.0,26681.0
25817,Tocancipá,2008,26434.0,26434.0
25817,Tocancipá,2009,27191.0,27191.0
25817,Tocancipá,2010,27941.0,27941.0
25817,Tocancipá,2011,28732.0,28732.0
25817,Tocancipá,2012,29511.0,29511.0
25817,Tocancipá,2013,30326.0,30326.0
25817,Tocancipá,2014,31146.0,31146.0
25817,Tocancipá,2015,31975.0,31975.0
25817,Tocancipá,2016,32821.0,32821.0
25817,Tocancipá,2017,33677.0,33677.0
25817,Tocancipá,2018,34554.0,34554.0
25817,Tocancipá,2019,35439.0,35439.0
25817,Tocancipá,2020,45714.0,45714.0
25817,Tocancipá,2021,47539.0,47539.0
25817,Tocancipá,2022,49035.0,49035.0
25817,Tocancipá,2023,50428.0,50428.0
25817,Tocancipá,2024,48318.0,48318.0
25823,Topaipí,2002,5069.0,5069.0
25823,Topaipí,2003,4975.0,4975.0
25823,Topaipí,2004,8122.0,8122.0
25823,Topaipí,2005,8164.0,8164.0
25823,Topaipí,2006,8214.0,8214.0
25823,Topaipí,2007,4503.0,4503.0
25823,Topaipí,2008,4698.0,4698.0
25823,Topaipí,2009,4662.0,4662.0
25823,Topaipí,2010,4634.0,4634.0
25823,Topaipí,2011,4610.0,4610.0
25823,Topaipí,2012,4581.0,4581.0
25823,Topaipí,2013,4560.0,4560.0
25823,Topaipí,2014,4549.0,4549.0
25823,Topaipí,2015,4529.0,4529.0
25823,Topaipí,2016,4513.0,4513.0
25823,Topaipí,2017,4504.0,4504.0
25823,Topaipí,2018,4493.0,4493.0
25823,Topaipí,2019,4482.0,4482.0
25823,Topaipí,2020,4284.0,4284.0
25823,Topaipí,2021,4454.0,4454.0
25823,Topaipí,2022,4594.0,4594.0
25823,Topaipí,2023,4725.0,4725.0
25823,Topaipí,2024,4849.0,4849.0
25839,Ubalá,2002,12254.0,12254.0
25839,Ubalá,2003,12156.0,12156.0
25839,Ubalá,2004,15360.0,15360.0
25839,Ubalá,2005,15462.0,15462.0
25839,Ubalá,2006,15578.0,15578.0
25839,Ubalá,2007,11561.0,11561.0
25839,Ubalá,2008,11503.0,11503.0
25839,Ubalá,2009,11394.0,11394.0
25839,Ubalá,2010,11288.0,11288.0
25839,Ubalá,2011,11181.0,11181.0
25839,Ubalá,2012,11066.0,11066.0
25839,Ubalá,2013,10948.0,10948.0
25839,Ubalá,2014,10843.0,10843.0
25839,Ubalá,2015,10718.0,10718.0
25839,Ubalá,2016,10591.0,10591.0
25839,Ubalá,2017,10467.0,10467.0
25839,Ubalá,2018,10337.0,10337.0
25839,Ubalá,2019,10209.0,10209.0
25839,Ubalá,2020,7789.0,7789.0
25839,Ubalá,2021,8098.0,8098.0
25839,Ubalá,2022,8353.0,8353.0
25839,Ubalá,2023,8591.0,8591.0
25839,Ubalá,2024,9004.0,9004.0
25841,Ubaque,2002,7072.0,7072.0
25841,Ubaque,2003,7025.0,7025.0
25841,Ubaque,2004,7097.0,7097.0
25841,Ubaque,2005,6974.0,6974.0
25841,Ubaque,2006,6884.0,6884.0
25841,Ubaque,2007,6710.0,6710.0
25841,Ubaque,2008,6644.0,6644.0
25841,Ubaque,2009,6577.0,6577.0
25841,Ubaque,2010,6517.0,6517.0
25841,Ubaque,2011,6445.0,6445.0
25841,Ubaque,2012,6373.0,6373.0
25841,Ubaque,2013,6312.0,6312.0
25841,Ubaque,2014,6247.0,6247.0
25841,Ubaque,2015,6166.0,6166.0
25841,Ubaque,2016,6106.0,6106.0
25841,Ubaque,2017,6036.0,6036.0
25841,Ubaque,2018,5958.0,5958.0
25841,Ubaque,2019,5887.0,5887.0
25841,Ubaque,2020,7067.0,7067.0
25841,Ubaque,2021,7348.0,7348.0
25841,Ubaque,2022,7579.0,7579.0
25841,Ubaque,2023,7794.0,7794.0
25841,Ubaque,2024,7971.0,7971.0
25843,Villa de San Diego de Ubate,2002,35490.0,35490.0
25843,Villa de San Diego de Ubate,2003,35804.0,35804.0
25843,Villa de San Diego de Ubate,2004,44703.0,44703.0
25843,Villa de San Diego de Ubate,2005,45448.0,45448.0
25843,Villa de San Diego de Ubate,2006,46175.0,46175.0
25843,Villa de San Diego de Ubate,2007,37250.0,37250.0
25843,Villa de San Diego de Ubate,2008,37230.0,37230.0
25843,Villa de San Diego de Ubate,2009,37471.0,37471.0
25843,Villa de San Diego de Ubate,2010,37706.0,37706.0
25843,Villa de San Diego de Ubate,2011,37936.0,37936.0
25843,Villa de San Diego de Ubate,2012,38169.0,38169.0
25843,Villa de San Diego de Ubate,2013,38395.0,38395.0
25843,Villa de San Diego de Ubate,2014,38607.0,38607.0
25843,Villa de San Diego de Ubate,2015,38809.0,38809.0
25843,Villa de San Diego de Ubate,2016,39018.0,39018.0
25843,Villa de San Diego de Ubate,2017,39205.0,39205.0
25843,Villa de San Diego de Ubate,2018,39393.0,39393.0
25843,Villa de San Diego de Ubate,2019,39568.0,39568.0
25843,Villa de San Diego de Ubate,2020,46911.0,46911.0
25843,Villa de San Diego de Ubate,2021,48774.0,48774.0
25843,Villa de San Diego de Ubate,2022,50309.0,50309.0
25843,Villa de San Diego de Ubate,2023,51738.0,51738.0
25843,Villa de San Diego de Ubate,2024,52218.0,52218.0
25845,Une,2002,7604.0,7604.0
25845,Une,2003,7754.0,7754.0
25845,Une,2004,7477.0,7477.0
25845,Une,2005,7495.0,7495.0
25845,Une,2006,7524.0,7524.0
25845,Une,2007,8201.0,8201.0
25845,Une,2008,8352.0,8352.0
25845,Une,2009,8475.0,8475.0
25845,Une,2010,8590.0,8590.0
25845,Une,2011,8717.0,8717.0
25845,Une,2012,8837.0,8837.0
25845,Une,2013,8956.0,8956.0
25845,Une,2014,9077.0,9077.0
25845,Une,2015,9196.0,9196.0
25845,Une,2016,9316.0,9316.0
25845,Une,2017,9435.0,9435.0
25845,Une,2018,9561.0,9561.0
25845,Une,2019,9681.0,9681.0
25845,Une,2020,7371.0,7371.0
25845,Une,2021,7664.0,7664.0
25845,Une,2022,7905.0,7905.0
25845,Une,2023,8130.0,8130.0
25845,Une,2024,8330.0,8330.0
25851,Útica,2002,4881.0,4881.0
25851,Útica,2003,4908.0,4908.0
25851,Útica,2004,5777.0,5777.0
25851,Útica,2005,5811.0,5811.0
25851,Útica,2006,5846.0,5846.0
25851,Útica,2007,4899.0,4899.0
25851,Útica,2008,4951.0,4951.0
25851,Útica,2009,4958.0,4958.0
25851,Útica,2010,4968.0,4968.0
25851,Útica,2011,4972.0,4972.0
25851,Útica,2012,4981.0,4981.0
25851,Útica,2013,4988.0,4988.0
25851,Útica,2014,4995.0,4995.0
25851,Útica,2015,5008.0,5008.0
25851,Útica,2016,5016.0,5016.0
25851,Útica,2017,5023.0,5023.0
25851,Útica,2018,5039.0,5039.0
25851,Útica,2019,5042.0,5042.0
25851,Útica,2020,4434.0,4434.0
25851,Útica,2021,4610.0,4610.0
25851,Útica,2022,4755.0,4755.0
25851,Útica,2023,4890.0,4890.0
25851,Útica,2024,5060.0,5060.0
25862,Vergara,2002,8389.0,8389.0
25862,Vergara,2003,8095.0,8095.0
25862,Vergara,2004,15120.0,15120.0
25862,Vergara,2005,15255.0,15255.0
25862,Vergara,2006,15398.0,15398.0
25862,Vergara,2007,7549.0,7549.0
25862,Vergara,2008,7665.0,7665.0
25862,Vergara,2009,7662.0,7662.0
25862,Vergara,2010,7664.0,7664.0
25862,Vergara,2011,7664.0,7664.0
25862,Vergara,2012,7662.0,7662.0
25862,Vergara,2013,7669.0,7669.0
25862,Vergara,2014,7671.0,7671.0
25862,Vergara,2015,7677.0,7677.0
25862,Vergara,2016,7684.0,7684.0
25862,Vergara,2017,7704.0,7704.0
25862,Vergara,2018,7719.0,7719.0
25862,Vergara,2019,7731.0,7731.0
25862,Vergara,2020,7167.0,7167.0
25862,Vergara,2021,7452.0,7452.0
25862,Vergara,2022,7686.0,7686.0
25862,Vergara,2023,7905.0,7905.0
25862,Vergara,2024,8050.0,8050.0
25867,Vianí,2002,4094.0,4094.0
25867,Vianí,2003,4102.0,4102.0
25867,Vianí,2004,5428.0,5428.0
25867,Vianí,2005,5492.0,5492.0
25867,Vianí,2006,5552.0,5552.0
25867,Vianí,2007,4043.0,4043.0
25867,Vianí,2008,4110.0,4110.0
25867,Vianí,2009,4119.0,4119.0
25867,Vianí,2010,4145.0,4145.0
25867,Vianí,2011,4153.0,4153.0
25867,Vianí,2012,4162.0,4162.0
25867,Vianí,2013,4171.0,4171.0
25867,Vianí,2014,4181.0,4181.0
25867,Vianí,2015,4191.0,4191.0
25867,Vianí,2016,4202.0,4202.0
25867,Vianí,2017,4214.0,4214.0
25867,Vianí,2018,4226.0,4226.0
25867,Vianí,2019,4239.0,4239.0
25867,Vianí,2020,4667.0,4667.0
25867,Vianí,2021,4852.0,4852.0
25867,Vianí,2022,5005.0,5005.0
25867,Vianí,2023,5147.0,5147.0
25867,Vianí,2024,5231.0,5231.0
25871,Villagómez,2002,2221.0,2221.0
25871,Villagómez,2003,2205.0,2205.0
25871,Villagómez,2004,2411.0,2411.0
25871,Villagómez,2005,2361.0,2361.0
25871,Villagómez,2006,2325.0,2325.0
25871,Villagómez,2007,2105.0,2105.0
25871,Villagómez,2008,2170.0,2170.0
25871,Villagómez,2009,2176.0,2176.0
25871,Villagómez,2010,2170.0,2170.0
25871,Villagómez,2011,2164.0,2164.0
25871,Villagómez,2012,2165.0,2165.0
25871,Villagómez,2013,2168.0,2168.0
25871,Villagómez,2014,2169.0,2169.0
25871,Villagómez,2015,2171.0,2171.0
25871,Villagómez,2016,2176.0,2176.0
25871,Villagómez,2017,2166.0,2166.0
25871,Villagómez,2018,2168.0,2168.0
25871,Villagómez,2019,2171.0,2171.0
25871,Villagómez,2020,1826.0,1826.0
25871,Villagómez,2021,1899.0,1899.0
25871,Villagómez,2022,1958.0,1958.0
25871,Villagómez,2023,2014.0,2014.0
25871,Villagómez,2024,2063.0,2063.0
25873,Villapinzón,2002,15748.0,15748.0
25873,Villapinzón,2003,16017.0,16017.0
25873,Villapinzón,2004,16814.0,16814.0
25873,Villapinzón,2005,16876.0,16876.0
25873,Villapinzón,2006,16963.0,16963.0
25873,Villapinzón,2007,16682.0,16682.0
25873,Villapinzón,2008,17486.0,17486.0
25873,Villapinzón,2009,17799.0,17799.0
25873,Villapinzón,2010,18114.0,18114.0
25873,Villapinzón,2011,18429.0,18429.0
25873,Villapinzón,2012,18764.0,18764.0
25873,Villapinzón,2013,19082.0,19082.0
25873,Villapinzón,2014,19411.0,19411.0
25873,Villapinzón,2015,19742.0,19742.0
25873,Villapinzón,2016,20056.0,20056.0
25873,Villapinzón,2017,20391.0,20391.0
25873,Villapinzón,2018,20711.0,20711.0
25873,Villapinzón,2019,21049.0,21049.0
25873,Villapinzón,2020,18433.0,18433.0
25873,Villapinzón,2021,19165.0,19165.0
25873,Villapinzón,2022,19768.0,19768.0
25873,Villapinzón,2023,20330.0,20330.0
25873,Villapinzón,2024,20735.0,20735.0
25875,Villeta,2002,24164.0,24164.0
25875,Villeta,2003,24221.0,24221.0
25875,Villeta,2004,36513.0,36513.0
25875,Villeta,2005,37376.0,37376.0
25875,Villeta,2006,38203.0,38203.0
25875,Villeta,2007,23717.0,23717.0
25875,Villeta,2008,24692.0,24692.0
25875,Villeta,2009,24803.0,24803.0
25875,Villeta,2010,24697.0,24697.0
25875,Villeta,2011,24781.0,24781.0
25875,Villeta,2012,24870.0,24870.0
25875,Villeta,2013,24963.0,24963.0
25875,Villeta,2014,25061.0,25061.0
25875,Villeta,2015,25164.0,25164.0
25875,Villeta,2016,25270.0,25270.0
25875,Villeta,2017,25381.0,25381.0
25875,Villeta,2018,25497.0,25497.0
25875,Villeta,2019,25617.0,25617.0
25875,Villeta,2020,29128.0,29128.0
25875,Villeta,2021,30285.0,30285.0
25875,Villeta,2022,31238.0,31238.0
25875,Villeta,2023,32125.0,32125.0
25875,Villeta,2024,32655.0,32655.0
25878,Viotá,2002,13999.0,13999.0
25878,Viotá,2003,13839.0,13839.0
25878,Viotá,2004,19516.0,19516.0
25878,Viotá,2005,19643.0,19643.0
25878,Viotá,2006,19789.0,19789.0
25878,Viotá,2007,12948.0,12948.0
25878,Viotá,2008,13419.0,13419.0
25878,Viotá,2009,13408.0,13408.0
25878,Viotá,2010,13403.0,13403.0
25878,Viotá,2011,13382.0,13382.0
25878,Viotá,2012,13370.0,13370.0
25878,Viotá,2013,13365.0,13365.0
25878,Viotá,2014,13352.0,13352.0
25878,Viotá,2015,13351.0,13351.0
25878,Viotá,2016,13342.0,13342.0
25878,Viotá,2017,13339.0,13339.0
25878,Viotá,2018,13328.0,13328.0
25878,Viotá,2019,13317.0,13317.0
25878,Viotá,2020,13878.0,13878.0
25878,Viotá,2021,14429.0,14429.0
25878,Viotá,2022,14883.0,14883.0
25878,Viotá,2023,15306.0,15306.0
25878,Viotá,2024,15739.0,15739.0
25885,Yacopí,2002,16219.0,16219.0
25885,Yacopí,2003,16292.0,16292.0
25885,Yacopí,2004,18038.0,18038.0
25885,Yacopí,2005,17694.0,17694.0
25885,Yacopí,2006,17458.0,17458.0
25885,Yacopí,2007,15747.0,15747.0
25885,Yacopí,2008,16564.0,16564.0
25885,Yacopí,2009,16624.0,16624.0
25885,Yacopí,2010,16672.0,16672.0
25885,Yacopí,2011,16735.0,16735.0
25885,Yacopí,2012,16789.0,16789.0
25885,Yacopí,2013,16842.0,16842.0
25885,Yacopí,2014,16897.0,16897.0
25885,Yacopí,2015,16951.0,16951.0
25885,Yacopí,2016,17010.0,17010.0
25885,Yacopí,2017,17067.0,17067.0
25885,Yacopí,2018,17113.0,17113.0
25885,Yacopí,2019,17160.0,17160.0
25885,Yacopí,2020,12564.0,12564.0
25885,Yacopí,2021,13063.0,13063.0
25885,Yacopí,2022,13474.0,13474.0
25885,Yacopí,2023,13857.0,13857.0
25885,Yacopí,2024,14440.0,14440.0
25898,Zipacón,2002,4835.0,4835.0
25898,Zipacón,2003,4902.0,4902.0
25898,Zipacón,2004,4955.0,4955.0
25898,Zipacón,2005,4985.0,4985.0
25898,Zipacón,2006,5024.0,5024.0
25898,Zipacón,2007,5132.0,5132.0
25898,Zipacón,2008,5177.0,5177.0
25898,Zipacón,2009,5240.0,5240.0
25898,Zipacón,2010,5298.0,5298.0
25898,Zipacón,2011,5344.0,5344.0
25898,Zipacón,2012,5401.0,5401.0
25898,Zipacón,2013,5460.0,5460.0
25898,Zipacón,2014,5517.0,5517.0
25898,Zipacón,2015,5570.0,5570.0
25898,Zipacón,2016,5631.0,5631.0
25898,Zipacón,2017,5695.0,5695.0
25898,Zipacón,2018,5750.0,5750.0
25898,Zipacón,2019,5808.0,5808.0
25898,Zipacón,2020,5022.0,5022.0
25898,Zipacón,2021,5221.0,5221.0
25898,Zipacón,2022,5386.0,5386.0
25898,Zipacón,2023,5539.0,5539.0
25898,Zipacón,2024,5615.0,5615.0
25899,Zipaquirá,2002,95043.0,95043.0
25899,Zipaquirá,2003,97210.0,97210.0
25899,Zipaquirá,2004,100966.0,100966.0
25899,Zipaquirá,2005,103234.0,103234.0
25899,Zipaquirá,2006,105418.0,105418.0
25899,Zipaquirá,2007,105967.0,105967.0
25899,Zipaquirá,2008,107918.0,107918.0
25899,Zipaquirá,2009,110003.0,110003.0
25899,Zipaquirá,2010,112069.0,112069.0
25899,Zipaquirá,2011,114161.0,114161.0
25899,Zipaquirá,2012,116215.0,116215.0
25899,Zipaquirá,2013,118267.0,118267.0
25899,Zipaquirá,2014,120312.0,120312.0
25899,Zipaquirá,2015,122347.0,122347.0
25899,Zipaquirá,2016,124376.0,124376.0
25899,Zipaquirá,2017,126409.0,126409.0
25899,Zipaquirá,2018,128426.0,128426.0
25899,Zipaquirá,2019,130432.0,130432.0
25899,Zipaquirá,2020,146352.0,146352.0
25899,Zipaquirá,2021,152195.0,152195.0
25899,Zipaquirá,2022,156983.0,156983.0
25899,Zipaquirá,2023,161445.0,161445.0
25899,Zipaquirá,2024,160629.0,160629.0
27000,Chocó,2002,8596839.0,8596839.0
27000,Chocó,2003,8733741.0,8733741.0
27000,Chocó,2004,9351374.0,9351374.0
27000,Chocó,2005,9556642.0,9556642.0
27000,Chocó,2006,9742439.0,9742439.0
27000,Chocó,2007,9277846.0,9277846.0
27000,Chocó,2008,9410216.0,9410216.0
27000,Chocó,2009,9544437.0,9544437.0
27000,Chocó,2010,9678229.0,9678229.0
27000,Chocó,2011,9811944.0,9811944.0
27000,Chocó,2012,9944895.0,9944895.0
27000,Chocó,2013,10077276.0,10077276.0
27000,Chocó,2014,10208848.0,10208848.0
27000,Chocó,2015,10339646.0,10339646.0
27000,Chocó,2016,10469515.0,10469515.0
27000,Chocó,2017,10598631.0,10598631.0
27000,Chocó,2018,10726971.0,10726971.0
27000,Chocó,2019,10854621.0,10854621.0
27000,Chocó,2020,10466083.0,10466083.0
27000,Chocó,2021,10605306.0,10605306.0
27000,Chocó,2022,10705678.0,10705678.0
27000,Chocó,2023,10803604.0,10803604.0
27000,Chocó,2024,10756663.0,10756663.0
27001,Quibdó,2002,112170.0,112170.0
27001,Quibdó,2003,112370.0,112370.0
27001,Quibdó,2004,99126.0,99126.0
27001,Quibdó,2005,99656.0,99656.0
27001,Quibdó,2006,99514.0,99514.0
27001,Quibdó,2007,115981.0,115981.0
27001,Quibdó,2008,113929.0,113929.0
27001,Quibdó,2009,114210.0,114210.0
27001,Quibdó,2010,114548.0,114548.0
27001,Quibdó,2011,114798.0,114798.0
27001,Quibdó,2012,115052.0,115052.0
27001,Quibdó,2013,115290.0,115290.0
27001,Quibdó,2014,115517.0,115517.0
27001,Quibdó,2015,115711.0,115711.0
27001,Quibdó,2016,115907.0,115907.0
27001,Quibdó,2017,116058.0,116058.0
27001,Quibdó,2018,116178.0,116178.0
27001,Quibdó,2019,116256.0,116256.0
27001,Quibdó,2020,130825.0,130825.0
27001,Quibdó,2021,131886.0,131886.0
27001,Quibdó,2022,132918.0,132918.0
27001,Quibdó,2023,133906.0,133906.0
27001,Quibdó,2024,144610.0,144610.0
27006,Acandí,2002,10634.0,10634.0
27006,Acandí,2003,10591.0,10591.0
27006,Acandí,2004,11338.0,11338.0
27006,Acandí,2005,11319.0,11319.0
27006,Acandí,2006,11467.0,11467.0
27006,Acandí,2007,10300.0,10300.0
27006,Acandí,2008,10180.0,10180.0
27006,Acandí,2009,10103.0,10103.0
27006,Acandí,2010,10014.0,10014.0
27006,Acandí,2011,9922.0,9922.0
27006,Acandí,2012,9842.0,9842.0
27006,Acandí,2013,9756.0,9756.0
27006,Acandí,2014,9668.0,9668.0
27006,Acandí,2015,9584.0,9584.0
27006,Acandí,2016,9505.0,9505.0
27006,Acandí,2017,9408.0,9408.0
27006,Acandí,2018,9335.0,9335.0
27006,Acandí,2019,9248.0,9248.0
27006,Acandí,2020,14159.0,14159.0
27006,Acandí,2021,14274.0,14274.0
27006,Acandí,2022,14385.0,14385.0
27006,Acandí,2023,14493.0,14493.0
27006,Acandí,2024,15868.0,15868.0
27025,Alto Baudo,2002,27001.0,27001.0
27025,Alto Baudo,2003,27652.0,27652.0
27025,Alto Baudo,2004,23928.0,23928.0
27025,Alto Baudo,2005,24219.0,24219.0
27025,Alto Baudo,2006,24841.0,24841.0
27025,Alto Baudo,2007,30625.0,30625.0
27025,Alto Baudo,2008,31055.0,31055.0
27025,Alto Baudo,2009,31777.0,31777.0
27025,Alto Baudo,2010,32514.0,32514.0
27025,Alto Baudo,2011,33310.0,33310.0
27025,Alto Baudo,2012,34117.0,34117.0
27025,Alto Baudo,2013,34969.0,34969.0
27025,Alto Baudo,2014,35846.0,35846.0
27025,Alto Baudo,2015,36773.0,36773.0
27025,Alto Baudo,2016,37706.0,37706.0
27025,Alto Baudo,2017,38670.0,38670.0
27025,Alto Baudo,2018,39684.0,39684.0
27025,Alto Baudo,2019,40733.0,40733.0
27025,Alto Baudo,2020,28293.0,28293.0
27025,Alto Baudo,2021,28528.0,28528.0
27025,Alto Baudo,2022,28751.0,28751.0
27025,Alto Baudo,2023,28966.0,28966.0
27025,Alto Baudo,2024,31267.0,31267.0
27050,Atrato,2002,6922.0,6922.0
27050,Atrato,2003,7137.0,7137.0
27050,Atrato,2004,7806.0,7806.0
27050,Atrato,2005,7848.0,7848.0
27050,Atrato,2006,8002.0,8002.0
27050,Atrato,2007,8022.0,8022.0
27050,Atrato,2008,8205.0,8205.0
27050,Atrato,2009,8427.0,8427.0
27050,Atrato,2010,8664.0,8664.0
27050,Atrato,2011,8906.0,8906.0
27050,Atrato,2012,9158.0,9158.0
27050,Atrato,2013,9402.0,9402.0
27050,Atrato,2014,9664.0,9664.0
27050,Atrato,2015,9927.0,9927.0
27050,Atrato,2016,10195.0,10195.0
27050,Atrato,2017,10471.0,10471.0
27050,Atrato,2018,10751.0,10751.0
27050,Atrato,2019,11045.0,11045.0
